index,timestamp,heart_wf,breath_wf,hr_fft,rr_fft,combined
277,27-11-2025 00:03,130.0781,70.3125,66.67,14.06,0.06958363970664383
278,27-11-2025 00:03,130.0781,70.3125,66.67,14.06,0.06958363970664383
279,27-11-2025 00:03,133.5938,70.3125,66.67,16.41,0.1308782461359812
280,27-11-2025 00:03,133.5938,50.3906,66.67,14.06,-0.0040520631028430065
281,27-11-2025 00:03,133.5938,50.3906,66.67,14.06,-0.0040520631028430065
282,27-11-2025 00:03,134.7656,53.9062,63.16,14.06,0.00664571171327033
283,27-11-2025 00:03,134.7656,53.9062,63.16,14.06,0.00664571171327033
284,27-11-2025 00:03,133.5938,55.0781,63.16,16.41,0.04733076716369622
285,27-11-2025 00:03,133.5938,55.0781,63.16,14.06,0.005605825519795715
286,27-11-2025 00:03,133.5938,66.7969,60.0,14.06,0.04938369822650501
287,27-11-2025 00:03,134.7656,65.625,60.0,16.41,0.09214852606388035
288,27-11-2025 00:03,134.7656,65.625,60.0,14.06,0.05042358441997985
289,27-11-2025 00:03,134.7656,65.625,60.0,14.06,0.05042358441997985
290,27-11-2025 00:03,134.7656,65.625,60.0,14.06,0.05042358441997985
291,27-11-2025 00:03,134.7656,51.5625,60.0,14.06,-0.015368357202235727
292,27-11-2025 00:03,134.7656,65.625,60.0,11.72,0.008876195719244917
293,27-11-2025 00:03,134.7656,65.625,60.0,14.06,0.05042358441997985
294,27-11-2025 00:03,134.7656,65.625,60.0,11.72,0.008876195719244917
295,27-11-2025 00:03,134.7656,65.625,60.0,14.06,0.05042358441997985
296,27-11-2025 00:03,134.7656,65.625,60.0,16.41,0.09214852606388035
297,27-11-2025 00:03,134.7656,65.625,60.0,14.06,0.05042358441997985
298,27-11-2025 00:05,186.3281,49.2188,57.14,7.03,0.12586243574844436
299,27-11-2025 00:05,188.6719,51.5625,57.14,7.03,0.1498739686155346
300,27-11-2025 00:05,182.8125,53.9062,57.14,7.03,0.12822350695297335
301,27-11-2025 00:05,182.8125,53.9062,54.55,7.03,0.11916753979213413
302,27-11-2025 00:05,182.8125,79.6875,54.55,9.38,0.2815112750036666
303,27-11-2025 00:05,114.8438,79.6875,54.55,9.38,-0.09682722796926402
304,27-11-2025 00:05,114.8438,57.4219,54.55,11.72,-0.159450296540252
305,27-11-2025 00:05,114.8438,57.4219,54.55,14.06,-0.11790290783951707
306,27-11-2025 00:05,114.8438,57.4219,60.0,14.06,-0.09884691516516442
307,27-11-2025 00:05,114.8438,57.4219,60.0,14.06,-0.09884691516516442
308,27-11-2025 00:05,118.3594,59.7656,60.0,16.41,-0.02658777569539572
309,27-11-2025 00:05,118.3594,59.7656,60.0,14.06,-0.06831271733929623
310,27-11-2025 00:05,118.3594,59.7656,63.16,14.06,-0.05726373810058916
311,27-11-2025 00:05,118.3594,59.7656,63.16,14.06,-0.05726373810058916
312,27-11-2025 00:05,169.9219,63.2812,66.67,14.06,0.2584725161126422
313,27-11-2025 00:05,169.9219,64.4531,66.67,16.41,0.30568023652184584
314,27-11-2025 00:05,144.1406,64.4531,66.67,14.06,0.12044720296657996
315,27-11-2025 00:05,144.1406,64.4531,66.67,14.06,0.12044720296657996
