Timestamp,Run,Rows,Avg_HR_clean,Avg_RR_clean,Avg_Range,Range_SD,HR_SD,RR_SD,HR_P2P,RR_P2P,Range_Slope,SQI,Final_Accurate_HR,HR_Class,RR_Class,Stress_Class
27-11-2025 20:47,112,48,70.20643802519106,12.40072320349345,0.404545366722527,0.13570526782414935,7.383714924111989,1.3860099589287727,21.799441142613254,3.7999723852978136,-0.006702201346822958,7.368910699147123,102.61934125099751,Elevated,Normal,Very High Stress
27-11-2025 20:49,113,37,54.1900851906014,11.996365911770459,0.44877859480283744,0.06945323321783665,5.848283329943284,0.619647572163713,19.29026822010502,1.7188026029249617,-0.005830920159825543,14.398177790565187,86.60298841640785,Normal,Low,Very High Stress
27-11-2025 20:50,114,35,58.135027729195166,12.902216568056357,0.7492360736275988,0.20524301765330646,7.434831666259231,0.848253383099473,28.259320435999435,2.6591591122257316,0.01821681286101729,4.872272934951607,90.54793095500162,Elevated,Normal,Very High Stress
27-11-2025 21:00,115,54,77.26102713159614,13.282059279134216,0.6102188308123755,0.23361767712723938,6.58393909433403,1.7057756698022357,19.962051803621605,5.135426080630419,-0.012671134323489848,4.280498001250788,109.67393035740258,Elevated,Normal,Very High Stress
27-11-2025 21:03,116,32,73.21215610027693,12.134479055799623,0.583368216710962,0.1409652424215358,5.94946967357729,1.2770297364583707,16.40803839414984,3.538207801198622,-0.013383681289230353,7.093947293827561,105.62505932608337,Elevated,Normal,Very High Stress
27-11-2025 21:04,117,38,85.88423610908987,12.221286304074379,0.3943628335798255,0.06357359538541951,2.630052701142377,1.2312264833340012,10.462566269826084,3.311017923922744,0.0024441621659642126,15.729800932878309,118.29713933489631,High,Normal,Very High Stress
27-11-2025 21:06,118,43,72.45959651243543,13.298069576986551,0.6118209567899514,0.24326104101411725,12.877153809349348,1.0095819041924705,35.66664302882838,3.5662309746688514,0.012801554997367343,4.110810328818607,104.87249973824188,Elevated,Normal,Very High Stress
27-11-2025 21:09,119,43,59.41730657288974,11.792495288761247,1.0592119495527677,0.19123137281610944,10.472921272902928,1.9880188960202172,34.62897830755866,5.0396037884029745,-0.011364810446763924,5.2292674851088,91.83020979869619,Elevated,Low,Very High Stress
27-11-2025 21:11,120,39,88.75012634447798,15.402582105588513,0.48612254939742033,0.2720908240412212,17.432705056828084,0.9205476960999059,51.235194862886786,2.7095895479519854,0.020389607818529325,3.6752433806753513,121.16302957028444,High,Normal,Very High Stress
27-11-2025 21:12,121,29,83.10080944174011,13.09480697001852,0.6443122658497972,0.18209583310594868,31.015375713398477,0.5808368112620201,83.6011607651013,2.182099065668476,-0.015522323147391298,5.491613854877013,115.51371266754657,High,Normal,Very High Stress
27-11-2025 21:14,122,28,57.6183383082594,14.155067829557813,0.9145642771174797,0.1892941494474574,13.284594280136735,1.5197993037688302,39.91519669318673,3.8819079277141473,-0.013734607963011104,5.282783450618854,90.03124153406586,Elevated,Normal,Very High Stress
27-11-2025 21:16,123,42,78.59224019323621,14.280614819196883,0.3740352529175759,0.028095340888924295,8.75735018135456,0.6422848993336244,29.28267221842573,2.847779556415812,-0.0014507426376227,35.59309011246838,98.41287511387114,Elevated,Normal,Very High Stress
27-11-2025 21:22,124,39,87.73585168759443,13.819760657935472,0.5898716049498912,0.13329779890380433,18.894951361458936,0.7576086270279367,48.04803363926881,2.1529607416365977,0.010985604841288093,7.501999344502754,107.55648660822936,Elevated,Normal,Very High Stress
27-11-2025 21:24,125,28,74.46000705229378,12.926643325363171,0.3943541375628546,0.08902838897163451,1.9002035929403462,0.49123480419898236,6.759233248413011,1.793729239969167,-0.00561392093600866,11.232372185445383,94.28064197292869,Elevated,Normal,Very High Stress
27-11-2025 21:27,126,31,76.38950011510573,12.546192867425797,0.48810020182576414,0.020841785367422146,3.9371134681038384,0.8318573876794565,14.432980906430018,2.25576072299981,0.0020600812214456874,47.980534410602985,96.21013503574065,Elevated,Normal,Very High Stress
27-11-2025 21:32,127,36,82.5741178008337,12.98565543249961,0.5572110643149699,0.06023277357432767,7.944782526344608,0.6262764329213517,20.142576881505292,1.8633220537514639,-0.0038643601114892365,16.60225722074699,102.39475272146862,Elevated,Normal,Very High Stress
27-11-2025 21:34,128,54,73.35820978303148,12.538948428917816,0.8501495702153612,0.3392941736679665,4.684284782573654,0.5172763497254551,18.281283914894246,1.6962734798273367,-0.0026243651008804065,2.9472949363952257,93.17884470366641,Elevated,Normal,Very High Stress
27-11-2025 21:36,129,37,60.792508293166804,12.917148130660056,0.41859407410229604,0.05608242927264611,5.39362404889259,0.8659113362903952,14.092561616766218,2.819045298385957,0.0027690092621808237,17.83089664569406,80.61314321380172,Normal,Normal,Very High Stress
27-11-2025 21:38,130,54,73.38685967457616,13.630343320003655,0.6889660287172522,0.26387214623769734,7.9361471303135165,1.1633929360897166,21.666758089339282,3.571930568879603,-0.012274267962653001,3.7897141257917957,93.20749459521107,Elevated,Normal,Very High Stress
27-11-2025 21:39,131,46,56.66428924436314,12.1216464082103,0.5111524106928755,0.08632554995000923,4.233750965740219,1.2376045885537972,18.67134497542893,3.329295722727455,-0.004011264034855911,11.584055943797589,76.48492416499806,Normal,Normal,Very High Stress
27-11-2025 21:41,132,45,56.46770543759145,12.336318569073008,0.3952233862579929,0.10829286215834864,4.875017583173213,0.39093995793598874,12.952072941223648,1.3670076329923084,-0.006529481985060759,9.234218950993963,76.28834035822638,Normal,Normal,Very High Stress
27-11-2025 21:43,133,28,65.02968995917364,12.144134081739258,0.8461446998550148,0.13220117841021725,0.9866237170008828,0.6162894150292432,2.7413553797388275,2.142546755460062,0.011782040944799265,7.564229094063161,84.85032487980857,Normal,Normal,Very High Stress
27-11-2025 21:44,134,17,65.65547380155324,12.220433714205278,0.9270405941639004,0.03268147842335624,0.7579570779971327,0.7338233794906666,2.2678785034653828,2.142546755460062,-0.005047916857044376,30.59837095023636,85.47610872218817,Normal,Normal,Very High Stress
28-11-2025 00:40,135,32,81.6404294790366,12.520414700163217,0.9126322507431462,0.21170686720332127,4.507393735100989,2.2950785902109065,14.690691610402624,7.433772906920798,-0.0050314374872278906,4.723512341428251,101.46106439967153,Elevated,Normal,Very High Stress
28-11-2025 00:46,136,45,58.816187447482136,14.199681150543034,0.9971621148384282,0.12693150118070023,7.140651213307769,0.7577623788864225,23.18864529071235,2.414416575813746,-0.008891289990346506,7.878264975188434,78.63682236811707,Normal,Normal,Very High Stress
28-11-2025 00:52,137,34,70.90226590702368,12.177700283062494,0.6766623091379494,0.09791043971208215,2.99564388028521,0.6153209720778372,8.790901927517197,1.7148680367507598,-0.009314034126312709,10.213415473780168,90.7229008276586,Elevated,Normal,Very High Stress
28-11-2025 00:54,138,37,65.03061160593798,12.680262402301485,0.6169240763414716,0.025404432106559408,4.625562749001624,0.9030514165885257,13.55525441551272,2.63419040303771,-0.0010020328919266978,39.363210159765806,84.85124652657291,Normal,Normal,Very High Stress
28-11-2025 01:22,139,39,61.00036813057983,13.175513382130276,0.6139931766688593,0.1963169371433834,7.193728076262599,0.5542378060982751,20.265039108524277,1.546575706170243,0.010229662548006776,5.0938040015856245,80.82100305121475,Normal,Normal,Very High Stress
28-11-2025 01:25,140,35,75.85470736911465,11.805563800088061,0.9063193050500236,0.27321384577865737,3.3617790899108875,0.8674338386580723,10.732630265755887,2.5330733162705172,-0.02562875686087927,3.660136612586407,95.67534228974958,Elevated,Low,Very High Stress
28-11-2025 01:28,141,35,57.167691408617145,12.275288711602883,0.37020289355283015,0.10209904391647186,3.779967480871874,1.1693327670623406,14.362838146072704,3.5457408828148402,-0.008793761627089017,9.794411011508677,76.98832632925206,Normal,Normal,Very High Stress
28-11-2025 01:32,142,38,54.316790072980474,12.562048805047612,0.5741013719486027,0.13082124556748004,9.621764263279323,0.5509871565629283,39.15951442921208,1.6113356851369431,-0.004320731100206981,7.644018337099392,74.1374249936154,Normal,Normal,Very High Stress
28-11-2025 06:22,143,30,108.92040781712932,13.764611033754104,0.437547566791559,0.05608726169256111,15.21529922498995,0.6771672864400461,49.57752937815438,2.250763661690227,0.006265547687803504,17.829360354253676,128.74104273776425,High,Normal,Very High Stress
28-11-2025 06:31,144,28,54.99770156517928,13.042670197814243,0.4627593503961784,0.14811273510061312,6.447835671238246,0.6202950291250809,24.140559641790198,2.072596610135065,0.010009384170541724,6.751613892760126,74.8183364858142,Normal,Normal,Very High Stress
28-11-2025 06:35,145,40,93.91558382177497,14.256222123151996,0.87897179434443,0.26173241490802424,16.32358508111413,1.9281084495434642,51.20535317536687,5.4173020711237285,-0.019859255614053432,3.8206960354964496,113.7362187424099,Elevated,Normal,Very High Stress
28-11-2025 06:37,146,34,79.67336283814969,13.038439658090283,0.5129754901882536,0.05225197402219479,3.8622067549523913,1.3675691608483065,15.360511008239982,3.6060341683050883,-0.0050743116361402045,19.13803293967871,99.49399775878462,Elevated,Normal,Very High Stress
28-11-2025 06:45,147,33,66.00810314237289,14.181384308438014,0.3034081654620799,0.03047756926515772,7.1060093602305505,0.911923846973674,21.235327471840264,2.337197368164997,-0.0019437905726594773,32.811015580012494,85.82873806300782,Normal,Normal,Very High Stress
28-11-2025 06:46,148,25,71.88566361965168,12.139012160653145,0.3337560761600516,0.01923543317159508,9.05280945849715,1.7160422381766038,23.99855563186769,4.9347748568774215,0.0020476695904041876,51.98739176181889,91.70629854028661,Elevated,Normal,Very High Stress
28-11-2025 06:55,149,34,67.66572151353955,13.624895361588726,0.5498383585973049,0.1901320472373573,5.117310944236013,2.059598698148695,15.160967903483304,6.32516673935168,0.018188719899198857,5.259502616892452,87.48635643417447,Normal,Normal,Very High Stress
28-11-2025 07:00,150,30,58.702357926383876,11.187498061147501,0.5253254113560444,0.05787135259036078,6.941368170388557,0.7577530469439234,24.025945196480244,2.376318210352988,-0.005181908452720247,17.27970671566026,78.5229928470188,Normal,Low,Very High Stress
28-11-2025 07:06,151,29,69.94137256441762,13.50125598627736,0.32277501597811403,0.052224257221534426,11.402757420723436,0.4607983977899183,31.46099300517198,1.3621056238788398,-0.003338558448969773,19.148190002167322,89.76200748505255,Normal,Normal,Very High Stress
28-11-2025 07:16,152,26,78.13779444527178,14.64327400876566,0.2862542298040852,0.042548750082101974,22.70273646017073,0.9753071441375344,64.20139130468777,2.7630336282818675,-0.0053654409636209825,23.502453023188746,97.95842936590671,Elevated,Normal,Very High Stress
28-11-2025 07:18,153,34,88.12008698756924,13.776758742010673,0.37540577323035057,0.07482031306625515,19.16493655110346,0.646574258172825,51.94498823878136,2.6371521867971257,0.007471867906211698,13.36535439399293,107.94072190820415,Elevated,Normal,Very High Stress
28-11-2025 07:30,154,38,55.093729791355,13.490400879724165,0.6043754679614766,0.03103363236937903,3.5597898195399718,1.0332656669227729,12.963038793212974,2.6480788869266103,0.0022946171632656923,32.22310518141933,74.91436471198992,Normal,Normal,Very High Stress
28-11-2025 08:58,156,24,115.5491790652826,13.31010350924224,0.4954193333261667,0.19716918754300816,6.727826526375341,1.6818467461615612,23.649500912582326,5.26338737921097,-0.01298300936734987,5.0717863803231005,135.36981398591752,High,Normal,Very High Stress
28-11-2025 09:00,157,28,108.00778414952563,13.57153552721478,0.7005190433498868,0.15727961170015198,14.161272485017854,0.7462203857700551,39.09504519688892,2.2448893611286422,-0.01605817649091217,6.3581031844512985,127.82841907016055,High,Normal,Very High Stress
28-11-2025 09:03,158,27,75.81748540151499,13.864273450628094,0.604990323906216,0.10895662096079624,3.889909867321072,1.4120902190360605,11.945765679471279,4.0461320587040035,0.013647930392924735,9.177964507175849,95.63812032214992,Elevated,Normal,Very High Stress
28-11-2025 09:09,159,16,92.31000000010792,12.7731340288133,1.024000000001449,1.5970194498035117e-13,6.148660943879953e-12,1.8304766749015884,2.043520908046048e-11,5.569458452919273,3.326537742052129e-14,6261664503353.634,112.13063492074284,Elevated,Normal,Relaxed
28-11-2025 09:24,161,21,101.05508781559718,13.648561414346814,0.44506827330113774,0.2670736472485268,15.353484849062417,2.3815524859495296,47.14490659223489,7.405531333825365,-0.040987081167591546,3.7442855568203806,120.87572273623209,High,Normal,Very High Stress
28-11-2025 11:12,162,7,120.0,13.057142857142859,0.34500000000000003,5.99588961666477e-17,0.0,1.0765022725740727,0.0,2.34,1.5029411385370167e-17,1.6678092225391112e+16,139.82063492063492,High,Normal,Relaxed
28-11-2025 11:30,163,22,69.108076768501,13.304306413677777,0.7870303800303847,0.2782679141244155,29.385135904289736,1.7135614994946657,90.3718500605876,5.274780883188994,0.030173671417330763,3.5936590215460242,88.92871168913592,Normal,Normal,Very High Stress
28-11-2025 11:45,165,25,80.00000000008488,12.868879061935225,1.087980939974635,0.06269022767002913,8.240016782708769e-12,2.5176736873720307,2.6716406864579767e-11,7.825175717113258,-0.0011532930932931596,15.95144948688835,99.82063492071981,Elevated,Normal,Relaxed
28-11-2025 11:46,166,14,80.00000000009088,14.705727984005458,1.0855055954393042,0.06048335526097506,5.7983555856816735e-12,0.4074316365466079,1.8985701899509877e-11,1.3009531116494628,-0.014384963555425637,16.533474303553028,99.82063492072581,Elevated,Normal,Relaxed
28-11-2025 11:47,167,31,73.0684188903053,14.061837111896955,0.8047145993721653,0.43533530023085726,3.16151859124388,2.9418381118331243,9.80518914276395,9.446441097344909,-0.042655300077489675,2.2970799736885623,92.88905381094023,Elevated,Normal,Very High Stress
