Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
5.22,120.00,7.03,0.664,128.9062,119.5312,120.00,7.03
5.38,120.00,7.03,0.791,128.9062,119.5312,120.00,7.03
5.52,120.00,7.03,0.912,128.9062,119.5312,120.00,7.03
5.68,120.00,7.03,1.023,128.9062,119.5312,120.00,7.03
5.85,120.00,7.03,1.108,128.9062,119.5312,120.00,7.03
6.01,120.00,7.03,1.144,128.9062,119.5312,120.00,7.03
6.16,120.00,7.03,1.135,128.9062,119.5312,120.00,7.03
6.32,120.00,9.38,1.107,128.9062,119.5312,120.00,9.38
6.46,120.00,9.38,1.075,128.9062,119.5312,120.00,9.38
6.63,120.00,9.38,1.039,128.9062,119.5312,120.00,9.38
6.78,120.00,9.38,0.999,128.9062,119.5312,120.00,9.38
6.96,120.00,9.38,0.955,128.9062,119.5312,120.00,9.38
7.12,120.00,9.38,0.901,128.9062,119.5312,120.00,9.38
7.26,120.00,9.38,0.842,128.9062,119.5312,120.00,9.38
7.39,120.00,9.38,0.782,128.9062,119.5312,120.00,9.38
7.53,120.00,9.38,0.726,128.9062,119.5312,120.00,9.38
7.70,120.00,9.38,0.671,128.9062,119.5312,120.00,9.38
7.83,120.00,9.38,0.617,128.9062,119.5312,120.00,9.38
7.97,120.00,9.38,0.562,128.9062,119.5312,120.00,9.38
8.12,120.00,9.38,0.502,128.9062,119.5312,120.00,9.38
8.27,120.00,9.38,0.437,128.9062,119.5312,120.00,9.38
8.44,120.00,9.38,0.368,128.9062,119.5312,120.00,9.38
8.59,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
8.73,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
8.86,120.00,9.38,0.405,128.9062,119.5312,120.00,9.38
9.00,120.00,9.38,0.393,128.9062,119.5312,120.00,9.38
9.15,120.00,9.38,0.386,128.9062,119.5312,120.00,9.38
9.31,120.00,9.38,0.431,128.9062,119.5312,120.00,9.38
9.47,120.00,9.38,0.448,128.9062,119.5312,120.00,9.38
9.62,120.00,9.38,0.366,128.9062,119.5312,120.00,9.38
9.78,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
9.95,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
10.09,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
10.25,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
10.41,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
10.55,120.00,9.38,1.000,128.9062,119.5312,120.00,9.38
10.72,70.59,11.72,1.000,106.6406,106.6406,70.59,11.72
10.85,70.59,11.72,1.000,106.6406,106.6406,70.59,11.72
11.00,70.59,11.72,1.000,106.6406,106.6406,70.59,11.72
11.14,70.59,11.72,0.326,106.6406,106.6406,70.59,11.72
11.28,70.59,11.72,1.000,139.4531,106.6406,70.59,11.72
11.44,70.59,11.72,1.000,139.4531,106.6406,70.59,11.72
11.58,70.59,11.72,1.000,139.4531,106.6406,70.59,11.72
11.71,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
11.86,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
11.99,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
12.14,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
12.31,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
12.45,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
12.60,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
12.74,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
12.91,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
13.07,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
13.23,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
13.37,70.59,11.72,1.000,139.4531,72.6562,70.59,11.72
13.53,70.59,14.06,1.000,203.9062,67.9688,70.59,14.06
13.87,70.59,14.06,1.000,203.9062,67.9688,70.59,14.06
14.07,70.59,14.06,1.000,203.9062,67.9688,70.59,14.06
14.26,70.59,14.06,1.000,203.9062,69.1406,70.59,14.06
14.46,70.59,14.06,1.000,203.9062,69.1406,70.59,14.06
14.62,70.59,14.06,1.000,203.9062,69.1406,70.59,14.06
14.80,70.59,14.06,1.000,147.6562,69.1406,70.59,14.06
14.96,70.59,14.06,1.000,147.6562,69.1406,70.59,14.06
15.11,70.59,14.06,1.000,147.6562,69.1406,70.59,14.06
15.31,70.59,14.06,0.320,147.6562,69.1406,70.59,14.06
15.54,70.59,14.06,0.351,147.6562,69.1406,70.59,14.06
15.71,70.59,14.06,0.377,147.6562,69.1406,70.59,14.06
15.90,70.59,14.06,0.397,147.6562,69.1406,70.59,14.06
16.10,70.59,14.06,0.412,147.6562,69.1406,70.59,14.06
16.24,70.59,14.06,0.421,147.6562,69.1406,70.59,14.06
16.40,70.59,14.06,0.427,147.6562,69.1406,70.59,14.06
16.56,70.59,14.06,0.433,147.6562,69.1406,70.59,14.06
16.69,70.59,14.06,0.439,147.6562,69.1406,70.59,14.06
16.85,70.59,14.06,0.442,147.6562,69.1406,70.59,14.06
17.00,70.59,14.06,0.441,147.6562,69.1406,70.59,14.06
17.14,70.59,14.06,1.000,98.4375,69.1406,70.59,14.06
17.29,70.59,11.72,1.000,98.4375,69.1406,70.59,11.72
17.46,70.59,11.72,1.000,98.4375,69.1406,70.59,11.72
17.63,70.59,11.72,1.000,98.4375,69.1406,70.59,11.72
17.80,70.59,11.72,1.000,98.4375,69.1406,70.59,11.72
17.95,70.59,11.72,1.000,98.4375,69.1406,70.59,11.72
18.13,70.59,11.72,1.000,97.2656,69.1406,70.59,11.72
18.28,70.59,11.72,1.000,97.2656,69.1406,70.59,11.72
18.49,70.59,11.72,0.328,97.2656,69.1406,70.59,11.72
18.65,70.59,11.72,0.382,97.2656,69.1406,70.59,11.72
18.80,70.59,11.72,0.435,97.2656,69.1406,70.59,11.72
19.24,70.59,11.72,0.484,97.2656,69.1406,70.59,11.72
19.79,70.59,11.72,0.528,97.2656,69.1406,70.59,11.72
