Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
3.94,57.14,7.03,0.547,110.1562,110.1562,57.14,7.03
4.00,57.14,7.03,0.578,110.1562,110.1562,57.14,7.03
4.04,57.14,7.03,0.578,110.1562,110.1562,57.14,7.03
4.09,57.14,7.03,0.578,110.1562,110.1562,57.14,7.03
4.15,57.14,7.03,0.578,110.1562,110.1562,57.14,7.03
4.19,57.14,7.03,0.557,110.1562,67.9688,57.14,7.03
4.24,57.14,7.03,0.535,110.1562,67.9688,57.14,7.03
4.30,57.14,7.03,0.514,110.1562,67.9688,57.14,7.03
4.34,57.14,7.03,0.492,110.1562,67.9688,57.14,7.03
4.39,57.14,7.03,0.470,110.1562,67.9688,57.14,7.03
4.45,57.14,7.03,0.449,110.1562,67.9688,57.14,7.03
4.49,57.14,7.03,0.427,110.1562,67.9688,57.14,7.03
4.54,57.14,7.03,0.406,110.1562,67.9688,57.14,7.03
4.60,57.14,7.03,0.406,110.1562,67.9688,57.14,7.03
4.64,57.14,7.03,0.406,110.1562,67.9688,57.14,7.03
4.69,57.14,7.03,0.406,110.1562,67.9688,57.14,7.03
4.75,57.14,7.03,0.406,107.8125,67.9688,57.14,7.03
4.83,57.14,7.03,0.406,107.8125,67.9688,57.14,7.03
4.84,57.14,7.03,0.406,107.8125,67.9688,57.14,7.03
4.90,57.14,9.38,0.406,107.8125,67.9688,57.14,9.38
4.94,57.14,9.38,0.406,107.8125,67.9688,57.14,9.38
4.99,57.14,9.38,0.406,107.8125,67.9688,57.14,9.38
5.05,57.14,9.38,0.406,107.8125,67.9688,57.14,9.38
5.09,57.14,9.38,0.406,107.8125,67.9688,57.14,9.38
5.14,57.14,9.38,0.406,107.8125,67.9688,57.14,9.38
5.20,60.00,9.38,0.402,107.8125,67.9688,60.00,9.38
5.24,60.00,9.38,0.397,107.8125,67.9688,60.00,9.38
5.29,60.00,9.38,0.393,107.8125,67.9688,60.00,9.38
5.35,60.00,9.38,0.389,107.8125,67.9688,60.00,9.38
5.39,60.00,9.38,0.385,107.8125,67.9688,60.00,9.38
5.44,60.00,9.38,0.381,107.8125,67.9688,60.00,9.38
5.50,60.00,9.38,0.377,107.8125,67.9688,60.00,9.38
5.54,60.00,9.38,0.373,107.8125,67.9688,60.00,9.38
5.59,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.65,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.69,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.74,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.81,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.84,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.89,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.95,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
5.99,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
6.04,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
6.10,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
6.14,60.00,9.38,0.373,107.8125,69.1406,60.00,9.38
6.19,75.00,9.38,0.359,107.8125,69.1406,75.00,9.38
6.25,75.00,9.38,0.344,107.8125,69.1406,75.00,9.38
6.35,75.00,9.38,0.330,107.8125,69.1406,75.00,9.38
6.35,75.00,9.38,0.316,107.8125,69.1406,75.00,9.38
6.40,75.00,9.38,0.301,107.8125,69.1406,75.00,9.38
6.44,75.00,9.38,0.287,107.8125,69.1406,75.00,9.38
6.49,75.00,9.38,0.273,107.8125,69.1406,75.00,9.38
6.55,75.00,9.38,0.258,107.8125,69.1406,75.00,9.38
6.59,75.00,9.38,0.258,107.8125,82.0312,75.00,9.38
6.64,75.00,9.38,0.258,107.8125,82.0312,75.00,9.38
6.70,75.00,9.38,0.258,107.8125,82.0312,75.00,9.38
6.74,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
6.81,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
6.85,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
6.89,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
6.94,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
7.00,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
7.04,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
7.09,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
7.15,75.00,9.38,0.258,106.6406,82.0312,75.00,9.38
7.19,75.00,9.38,0.262,106.6406,82.0312,75.00,9.38
7.24,75.00,9.38,0.267,106.6406,82.0312,75.00,9.38
7.31,75.00,9.38,0.271,106.6406,82.0312,75.00,9.38
7.34,75.00,9.38,0.275,106.6406,82.0312,75.00,9.38
7.39,75.00,9.38,0.279,106.6406,82.0312,75.00,9.38
7.45,75.00,9.38,0.283,106.6406,82.0312,75.00,9.38
7.49,75.00,9.38,0.288,106.6406,82.0312,75.00,9.38
7.54,75.00,9.38,0.292,106.6406,82.0312,75.00,9.38
7.60,75.00,9.38,0.292,106.6406,82.0312,75.00,9.38
7.64,75.00,9.38,0.292,106.6406,82.0312,75.00,9.38
7.69,75.00,9.38,0.292,106.6406,82.0312,75.00,9.38
7.75,75.00,9.38,0.292,105.4688,82.0312,75.00,9.38
7.84,75.00,9.38,0.292,105.4688,82.0312,75.00,9.38
7.84,75.00,9.38,0.292,105.4688,82.0312,75.00,9.38
7.90,75.00,9.38,0.292,105.4688,82.0312,75.00,9.38
7.94,75.00,11.72,0.292,105.4688,82.0312,75.00,11.72
7.99,75.00,11.72,0.292,105.4688,82.0312,75.00,11.72
8.05,75.00,11.72,0.292,105.4688,82.0312,75.00,11.72
8.09,75.00,11.72,0.292,105.4688,82.0312,75.00,11.72
8.14,75.00,11.72,0.292,105.4688,82.0312,75.00,11.72
8.20,57.14,11.72,0.291,105.4688,82.0312,57.14,11.72
8.24,57.14,11.72,0.290,105.4688,82.0312,57.14,11.72
8.33,57.14,11.72,0.289,105.4688,82.0312,57.14,11.72
8.35,57.14,11.72,0.288,105.4688,82.0312,57.14,11.72
8.39,57.14,11.72,0.287,105.4688,82.0312,57.14,11.72
8.44,57.14,11.72,0.286,105.4688,82.0312,57.14,11.72
8.50,57.14,11.72,0.285,105.4688,82.0312,57.14,11.72
8.54,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.59,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.65,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.69,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.74,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.80,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.84,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.89,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.95,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
8.99,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
9.04,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
9.10,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
9.14,57.14,11.72,0.284,105.4688,82.0312,57.14,11.72
9.19,57.14,11.72,0.278,105.4688,82.0312,57.14,11.72
9.25,57.14,11.72,0.273,105.4688,82.0312,57.14,11.72
9.33,57.14,11.72,0.267,105.4688,82.0312,57.14,11.72
9.34,57.14,11.72,0.261,105.4688,82.0312,57.14,11.72
9.40,57.14,11.72,0.255,105.4688,82.0312,57.14,11.72
9.44,57.14,11.72,0.249,105.4688,82.0312,57.14,11.72
9.49,57.14,11.72,0.243,105.4688,82.0312,57.14,11.72
9.55,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.59,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.64,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.70,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.74,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.81,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.85,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.89,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
9.94,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
10.00,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
10.04,57.14,11.72,0.237,105.4688,82.0312,57.14,11.72
