Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
5.29,85.71,9.38,0.560,169.9219,76.1719,85.71,9.38
5.35,85.71,9.38,0.560,169.9219,76.1719,85.71,9.38
5.43,85.71,9.38,0.560,169.9219,76.1719,85.71,9.38
5.44,50.00,9.38,0.556,169.9219,76.1719,50.00,9.38
5.50,50.00,9.38,0.552,169.9219,76.1719,50.00,9.38
5.55,50.00,9.38,0.548,169.9219,76.1719,50.00,9.38
5.59,50.00,9.38,0.544,169.9219,76.1719,50.00,9.38
5.65,50.00,9.38,0.541,169.9219,76.1719,50.00,9.38
5.70,50.00,9.38,0.537,169.9219,76.1719,50.00,9.38
5.74,50.00,9.38,0.533,169.9219,76.1719,50.00,9.38
5.80,50.00,9.38,0.529,169.9219,76.1719,50.00,9.38
5.85,50.00,9.38,0.529,169.9219,82.0312,50.00,9.38
5.89,50.00,9.38,0.529,169.9219,82.0312,50.00,9.38
5.95,50.00,9.38,0.529,169.9219,82.0312,50.00,9.38
6.00,50.00,9.38,0.529,167.5781,82.0312,50.00,9.38
6.04,50.00,9.38,0.529,167.5781,82.0312,50.00,9.38
6.10,50.00,9.38,0.529,167.5781,82.0312,50.00,9.38
6.15,50.00,9.38,0.529,167.5781,82.0312,50.00,9.38
6.19,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.25,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.30,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.34,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.40,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.45,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.49,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.55,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.60,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.64,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.70,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.75,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.79,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.85,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.90,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
6.94,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.00,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.05,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.09,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.15,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.20,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.24,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.30,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.35,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.39,50.00,11.72,0.529,167.5781,82.0312,50.00,11.72
7.45,80.00,11.72,0.542,167.5781,82.0312,80.00,11.72
7.50,80.00,11.72,0.555,167.5781,82.0312,80.00,11.72
7.54,80.00,11.72,0.568,167.5781,82.0312,80.00,11.72
7.60,80.00,11.72,0.581,167.5781,82.0312,80.00,11.72
7.65,80.00,11.72,0.593,167.5781,82.0312,80.00,11.72
7.69,80.00,11.72,0.606,167.5781,82.0312,80.00,11.72
7.75,80.00,11.72,0.619,167.5781,82.0312,80.00,11.72
7.80,80.00,11.72,0.632,167.5781,82.0312,80.00,11.72
7.84,80.00,11.72,0.632,167.5781,82.0312,80.00,11.72
7.93,80.00,11.72,0.632,167.5781,82.0312,80.00,11.72
7.95,80.00,11.72,0.632,167.5781,82.0312,80.00,11.72
7.99,80.00,11.72,0.632,165.2344,79.6875,80.00,11.72
8.05,80.00,11.72,0.632,165.2344,79.6875,80.00,11.72
8.10,80.00,11.72,0.632,165.2344,79.6875,80.00,11.72
8.14,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.20,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.25,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.29,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.35,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.42,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.44,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.50,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.55,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.59,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.65,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.70,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.74,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.80,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.85,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.92,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
8.95,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.00,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.04,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.10,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.15,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.19,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.25,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.30,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.34,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.40,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.45,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.49,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.55,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.60,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.64,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.70,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.75,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.79,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.85,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.91,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
9.94,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
10.00,80.00,14.06,0.632,165.2344,79.6875,80.00,14.06
