Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
8.05,70.59,11.72,0.544,117.1875,50.3906,70.59,11.72
8.10,70.59,11.72,0.544,117.1875,50.3906,70.59,11.72
8.17,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.21,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.26,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.32,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.37,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.41,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.47,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.51,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.55,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.62,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.66,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.71,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.77,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.82,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.86,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.91,70.59,11.72,0.544,117.1875,51.5625,70.59,11.72
8.97,70.59,11.72,0.585,117.1875,51.5625,70.59,11.72
9.01,70.59,11.72,0.585,117.1875,51.5625,70.59,11.72
9.07,70.59,11.72,0.585,117.1875,51.5625,70.59,11.72
9.12,70.59,11.72,0.585,117.1875,51.5625,70.59,11.72
9.16,70.59,11.72,0.585,119.5312,51.5625,70.59,11.72
9.22,70.59,11.72,0.585,119.5312,51.5625,70.59,11.72
9.27,70.59,11.72,0.585,119.5312,51.5625,70.59,11.72
9.30,70.59,11.72,0.585,119.5312,51.5625,70.59,11.72
9.36,70.59,11.72,0.585,119.5312,51.5625,70.59,11.72
9.43,70.59,11.72,0.585,119.5312,51.5625,70.59,11.72
9.46,70.59,14.06,0.585,119.5312,51.5625,70.59,14.06
9.52,70.59,14.06,0.585,119.5312,51.5625,70.59,14.06
9.55,70.59,14.06,0.585,119.5312,51.5625,70.59,14.06
9.60,70.59,14.06,0.585,119.5312,51.5625,70.59,14.06
9.67,70.59,14.06,0.585,119.5312,51.5625,70.59,14.06
9.71,70.59,14.06,0.585,119.5312,51.5625,70.59,14.06
9.75,52.17,14.06,0.585,119.5312,51.5625,52.17,14.06
9.82,52.17,14.06,0.585,119.5312,51.5625,52.17,14.06
9.87,52.17,14.06,0.585,119.5312,51.5625,52.17,14.06
9.93,52.17,14.06,0.585,119.5312,51.5625,52.17,14.06
9.97,52.17,14.06,0.595,119.5312,51.5625,52.17,14.06
10.01,52.17,14.06,0.595,119.5312,51.5625,52.17,14.06
